!Ngx Ngy	x[cm]			y[cm]			Ex[V/m]			Ey[V/m]			
150 100
                -4.899329                -5.000000                 0.000000                 0.000000
                -4.899329                -4.899329                 0.000000                 0.000000
                -4.899329                -4.798658                 0.000000                 0.000000
                -4.899329                -4.697987                 0.000000                 0.000000
                -4.899329                -4.597315                 0.000000                 0.000000
                -4.899329                -4.496644           -483926.370290            515415.842983
                -4.899329                -4.395973           -490159.117705            572355.706111
                -4.899329                -4.295302           -483517.789746            634517.133995
                -4.899329                -4.194631           -477797.820304            692396.128870
                -4.899329                -4.093960           -464099.661607            754319.370999
                -4.899329                -3.993289           -448048.152242            809090.749305
                -4.899329                -3.892617           -437347.743295            866521.347066
                -4.899329                -3.791946           -422971.606537            922698.042119
                -4.899329                -3.691275           -407994.604783            967684.206104
                -4.899329                -3.590604           -396334.968568           1023027.620904
                -4.899329                -3.489933           -394610.220517           1080812.324390
                -4.899329                -3.389262           -401232.338946           1144666.919939
                -4.899329                -3.288591           -398092.373754           1208873.115037
                -4.899329                -3.187919           -417145.308548           1282274.494613
                -4.899329                -3.087248           -450660.472555           1375542.047159
                -4.899329                -2.986577           -496652.080984           1486951.655921
                -4.899329                -2.885906           -571236.898882           1607651.052519
                -4.899329                -2.785235           -712526.071769           1745791.317493
                -4.899329                -2.684564           -876746.954300           1924479.646608
                -4.899329                -2.583893          -1204251.698085           2130951.248474
                -4.899329                -2.483221          -1816896.430400           2174768.669607
                -4.899329                -2.382550          -2436093.940416           1839273.422310
                -4.899329                -2.281879          -2617681.007361           1047652.089685
                -4.899329                -2.181208          -2300769.183138            457979.323279
                -4.899329                -2.080537          -2035630.289453            256337.205908
                -4.899329                -1.979866          -1847899.368086            199601.577164
                -4.899329                -1.879195          -1691336.532618            120641.136899
                -4.899329                -1.778523          -1578653.340375            103344.964187
                -4.899329                -1.677852          -1497387.482998             80866.339191
                -4.899329                -1.577181          -1424145.242789             69333.963381
                -4.899329                -1.476510          -1362815.449767             60488.107770
                -4.899329                -1.375839          -1311654.076048             46738.985271
                -4.899329                -1.275168          -1268750.130610             41069.842605
                -4.899329                -1.174497          -1229729.308289             32086.552697
                -4.899329                -1.073826          -1201386.775952             29624.683975
                -4.899329                -0.973154          -1174672.912505             26789.853707
                -4.899329                -0.872483          -1150069.856911             21879.000398
                -4.899329                -0.771812          -1130668.040521             18336.451977
                -4.899329                -0.671141          -1114320.675120             15148.910863
                -4.899329                -0.570470          -1100020.360497             13353.949188
                -4.899329                -0.469799          -1086992.953423             10715.746800
                -4.899329                -0.369128          -1078872.713838              8092.301206
                -4.899329                -0.268456          -1072128.670140              5887.150778
                -4.899329                -0.167785          -1066715.836855              3214.471857
                -4.899329                -0.067114          -1064491.599954              1689.389176
                -4.899329                 0.033557          -1064064.837243              -813.067361
                -4.899329                 0.134228          -1065935.019612             -2811.362638
                -4.899329                 0.234899          -1070067.625460             -4685.593442
                -4.899329                 0.335570          -1075633.505904             -7032.444241
                -4.899329                 0.436242          -1084355.804490             -9205.570566
                -4.899329                 0.536913          -1094826.304840            -12050.788341
                -4.899329                 0.637584          -1108158.099127            -13502.844572
                -4.899329                 0.738255          -1123152.930783            -17839.280909
                -4.899329                 0.838926          -1143459.994007            -20255.514999
                -4.899329                 0.939597          -1164761.595764            -24130.328232
                -4.899329                 1.040268          -1191282.641723            -27747.432581
                -4.899329                 1.140940          -1219952.109148            -32758.770775
                -4.899329                 1.241611          -1256617.701250            -43098.026380
                -4.899329                 1.342282          -1299228.854478            -43107.621789
                -4.899329                 1.442953          -1347556.150642            -57945.257302
                -4.899329                 1.543624          -1408956.094137            -57056.919852
                -4.899329                 1.644295          -1466875.123930            -79825.950144
                -4.899329                 1.744966          -1546505.521632            -93529.016983
                -4.899329                 1.845638          -1649064.577509           -130140.778178
                -4.899329                 1.946309          -1777617.161741           -167193.231826
                -4.899329                 2.046980          -1978173.696305           -227034.080901
                -4.899329                 2.147651          -2222948.220597           -368663.727551
                -4.899329                 2.248322          -2545514.434248           -753880.253556
                -4.899329                 2.348993          -2496718.800727          -1484689.183375
                -4.899329                 2.449664          -1962382.720498          -2110385.209831
                -4.899329                 2.550336          -1346788.048937          -2154131.172654
                -4.899329                 2.651007           -979733.298947          -2004011.202340
                -4.899329                 2.751678           -746193.554792          -1826070.136509
                -4.899329                 2.852349           -606392.078579          -1673218.090338
                -4.899329                 2.953020           -522886.907510          -1526463.684724
                -4.899329                 3.053691           -474488.780575          -1405778.577435
                -4.899329                 3.154362           -432178.071812          -1316874.020960
                -4.899329                 3.255034           -408404.627678          -1224493.812196
                -4.899329                 3.355705           -398542.249253          -1166577.742604
                -4.899329                 3.456376           -397170.199875          -1097477.190126
                -4.899329                 3.557047           -397097.824652          -1042448.047786
                -4.899329                 3.657718           -406005.392143           -986553.019532
                -4.899329                 3.758389           -417707.760407           -940307.141080
                -4.899329                 3.859060           -429265.785657           -878170.131339
                -4.899329                 3.959732           -449280.423399           -831730.659973
                -4.899329                 4.060403           -462509.727925           -773775.056587
                -4.899329                 4.161074           -473410.992820           -715965.831685
                -4.899329                 4.261745           -481076.863373           -653228.417398
                -4.899329                 4.362416           -480496.542238           -587464.175420
                -4.899329                 4.463087           -479573.878044           -530457.915134
                -4.899329                 4.563758                 0.000000                 0.000000
                -4.899329                 4.664430                 0.000000                 0.000000
                -4.899329                 4.765101                 0.000000                 0.000000
                -4.899329                 4.865772                 0.000000                 0.000000
                -4.899329                 4.966443                 0.000000                 0.000000
                -4.798658                -5.000000                 0.000000                 0.000000
                -4.798658                -4.899329                 0.000000                 0.000000
                -4.798658                -4.798658                 0.000000                 0.000000
                -4.798658                -4.697987                 0.000000                 0.000000
                -4.798658                -4.597315                 0.000000                 0.000000
                -4.798658                -4.496644                 0.000000                 0.000000
                -4.798658                -4.395973           -542755.710330            575581.135050
                -4.798658                -4.295302           -541297.815859            636255.663927
                -4.798658                -4.194631           -536779.627974            696062.129684
                -4.798658                -4.093960           -522795.540945            768995.076236
                -4.798658                -3.993289           -513573.323077            825360.165098
                -4.798658                -3.892617           -490780.302948            888904.925180
                -4.798658                -3.791946           -474341.874753            933968.986568
                -4.798658                -3.691275           -459306.088403            981912.102251
                -4.798658                -3.590604           -451236.667322           1028975.449291
                -4.798658                -3.489933           -443180.761259           1081512.065676
                -4.798658                -3.389262           -457249.179300           1132990.907703
                -4.798658                -3.288591           -474294.903033           1186072.785073
                -4.798658                -3.187919           -501776.755197           1253393.648034
                -4.798658                -3.087248           -543036.729354           1333812.249582
                -4.798658                -2.986577           -610000.729905           1416138.289456
                -4.798658                -2.885906           -698519.707020           1512918.406565
                -4.798658                -2.785235           -845328.393970           1608341.436269
                -4.798658                -2.684564          -1010252.783313           1709549.178777
                -4.798658                -2.583893          -1292038.760226           1742802.093953
                -4.798658                -2.483221          -1624072.298233           1687763.350539
                -4.798658                -2.382550          -1965387.297097           1421484.433650
                -4.798658                -2.281879          -2092957.729737           1011599.651942
                -4.798658                -2.181208          -2046824.799635            674917.021961
                -4.798658                -2.080537          -1897716.658988            467473.424205
                -4.798658                -1.979866          -1757622.990812            326402.006524
                -4.798658                -1.879195          -1642180.766240            243897.162378
                -4.798658                -1.778523          -1546210.985714            194020.738258
                -4.798658                -1.677852          -1463370.895915            148678.362971
                -4.798658                -1.577181          -1402669.463602            129803.746252
                -4.798658                -1.476510          -1351689.034256            111149.801957
                -4.798658                -1.375839          -1298109.998481             88450.213331
                -4.798658                -1.275168          -1257406.009195             78540.022002
                -4.798658                -1.174497          -1223898.044299             67429.474803
                -4.798658                -1.073826          -1192670.427037             58496.575858
                -4.798658                -0.973154          -1167634.345919             51063.827565
                -4.798658                -0.872483          -1144994.026836             40805.224332
                -4.798658                -0.771812          -1124653.979475             36666.286852
                -4.798658                -0.671141          -1109420.653362             31852.358297
                -4.798658                -0.570470          -1094668.848685             25913.678397
                -4.798658                -0.469799          -1083867.915653             20142.952243
                -4.798658                -0.369128          -1075032.999411             16058.179359
                -4.798658                -0.268456          -1068374.214225             11263.040152
                -4.798658                -0.167785          -1063992.317255              7230.483645
                -4.798658                -0.067114          -1061212.250709              3074.646045
                -4.798658                 0.033557          -1061096.026499             -1012.188544
                -4.798658                 0.134228          -1063080.348084             -5919.613663
                -4.798658                 0.234899          -1065847.562906             -9815.954753
                -4.798658                 0.335570          -1072085.960113            -14268.844713
                -4.798658                 0.436242          -1081043.324425            -18856.433127
                -4.798658                 0.536913          -1090745.677485            -24266.226560
                -4.798658                 0.637584          -1104118.604609            -29306.732270
                -4.798658                 0.738255          -1119472.968283            -35268.936291
                -4.798658                 0.838926          -1135890.120654            -42764.717989
                -4.798658                 0.939597          -1160564.494025            -49616.659716
                -4.798658                 1.040268          -1184261.323854            -53580.664571
                -4.798658                 1.140940          -1216624.817293            -63620.597349
                -4.798658                 1.241611          -1251064.735400            -80537.751781
                -4.798658                 1.342282          -1287027.412760            -88333.425054
                -4.798658                 1.442953          -1335646.981483            -97313.611672
                -4.798658                 1.543624          -1377249.517726           -120533.576564
                -4.798658                 1.644295          -1445356.884239           -150525.699055
                -4.798658                 1.744966          -1520521.554116           -174656.863301
                -4.798658                 1.845638          -1619275.702241           -227230.911513
                -4.798658                 1.946309          -1718732.246062           -298668.546338
                -4.798658                 2.046980          -1838573.470693           -426219.566772
                -4.798658                 2.147651          -1958755.124253           -578483.309030
                -4.798658                 2.248322          -2120829.110513           -893296.178512
                -4.798658                 2.348993          -2040608.249417          -1269406.460011
                -4.798658                 2.449664          -1783123.202703          -1620000.181239
                -4.798658                 2.550336          -1410028.010475          -1760184.170285
                -4.798658                 2.651007          -1096478.825543          -1721666.392947
                -4.798658                 2.751678           -869693.945052          -1642258.017381
                -4.798658                 2.852349           -734812.423196          -1541082.220961
                -4.798658                 2.953020           -622837.822239          -1445122.938635
                -4.798658                 3.053691           -555446.018450          -1368037.254901
                -4.798658                 3.154362           -514799.972052          -1281372.584404
                -4.798658                 3.255034           -481881.945119          -1215525.452035
                -4.798658                 3.355705           -472231.135452          -1143059.393102
                -4.798658                 3.456376           -451268.239915          -1097578.831253
                -4.798658                 3.557047           -447470.655633          -1042511.353165
                -4.798658                 3.657718           -454742.373931           -997502.062666
                -4.798658                 3.758389           -467881.346026           -955554.437215
                -4.798658                 3.859060           -487717.544847           -896750.202002
                -4.798658                 3.959732           -506010.210782           -847481.712641
                -4.798658                 4.060403           -523250.885308           -784108.581748
                -4.798658                 4.161074           -532205.943886           -721150.487936
                -4.798658                 4.261745           -537040.131534           -656837.974564
                -4.798658                 4.362416           -546875.618031           -598248.170050
                -4.798658                 4.463087                 0.000000                 0.000000
                -4.798658                 4.563758                 0.000000                 0.000000
                -4.798658                 4.664430                 0.000000                 0.000000
                -4.798658                 4.765101                 0.000000                 0.000000
                -4.798658                 4.865772                 0.000000                 0.000000
                -4.798658                 4.966443                 0.000000                 0.000000
                -4.697987                -5.000000                 0.000000                 0.000000
                -4.697987                -4.899329                 0.000000                 0.000000
                -4.697987                -4.798658                 0.000000                 0.000000
                -4.697987                -4.697987                 0.000000                 0.000000
                -4.697987                -4.597315                 0.000000                 0.000000
                -4.697987                -4.496644                 0.000000                 0.000000
                -4.697987                -4.395973                 0.000000                 0.000000
                -4.697987                -4.295302           -603255.721227            643264.627506
                -4.697987                -4.194631           -601822.343386            702536.489687
                -4.697987                -4.093960           -589859.673611            778734.475039
                -4.697987                -3.993289           -570723.665210            843282.092027
                -4.697987                -3.892617           -545231.274269            904281.603119
                -4.697987                -3.791946           -519833.432332            955084.016415
                -4.697987                -3.691275           -504195.174721            995162.263738
                -4.697987                -3.590604           -494611.180430           1033550.213093
                -4.697987                -3.489933           -495331.776552           1076700.127935
                -4.697987                -3.389262           -506198.825797           1115343.353623
                -4.697987                -3.288591           -530104.488579           1161855.149105
                -4.697987                -3.187919           -567317.299825           1212819.852268
                -4.697987                -3.087248           -612760.305285           1270744.327783
                -4.697987                -2.986577           -687897.199301           1340864.993216
                -4.697987                -2.885906           -778855.002829           1389799.925185
                -4.697987                -2.785235           -900579.708786           1446167.225102
                -4.697987                -2.684564          -1071927.798351           1487263.974606
                -4.697987                -2.583893          -1271293.461250           1489183.319732
                -4.697987                -2.483221          -1494214.319399           1395542.061723
                -4.697987                -2.382550          -1670823.763081           1223629.843977
                -4.697987                -2.281879          -1763469.920763            968323.480232
                -4.697987                -2.181208          -1786438.613319            750436.302545
                -4.697987                -2.080537          -1728924.004082            563919.056438
                -4.697987                -1.979866          -1647093.217663            443018.536296
                -4.697987                -1.879195          -1576603.779082            343264.614000
                -4.697987                -1.778523          -1497010.391816            274113.339442
                -4.697987                -1.677852          -1434935.931448            219683.834168
                -4.697987                -1.577181          -1375641.955466            189544.432951
                -4.697987                -1.476510          -1324323.816506            159458.047016
                -4.697987                -1.375839          -1283291.792247            135910.118463
                -4.697987                -1.275168          -1244879.090920            115456.611831
                -4.697987                -1.174497          -1211724.909673             99457.576721
                -4.697987                -1.073826          -1184406.637349             84647.044825
                -4.697987                -0.973154          -1160054.753623             74053.816649
                -4.697987                -0.872483          -1136613.513753             61520.460114
                -4.697987                -0.771812          -1117872.429711             54115.682424
                -4.697987                -0.671141          -1101702.069635             45792.187042
                -4.697987                -0.570470          -1089153.771592             37872.351471
                -4.697987                -0.469799          -1077564.068269             30673.885029
                -4.697987                -0.369128          -1069624.454808             23810.353716
                -4.697987                -0.268456          -1063008.370151             17322.790214
                -4.697987                -0.167785          -1057953.883924              9553.127552
                -4.697987                -0.067114          -1056296.654432              4128.090345
                -4.697987                 0.033557          -1055717.112028             -1391.880330
                -4.697987                 0.134228          -1057342.919919             -8749.236817
                -4.697987                 0.234899          -1061263.228200            -14011.161418
                -4.697987                 0.335570          -1067117.988688            -21307.254023
                -4.697987                 0.436242          -1074974.903268            -28060.081154
                -4.697987                 0.536913          -1085141.813223            -35348.338319
                -4.697987                 0.637584          -1096058.067894            -43794.324502
                -4.697987                 0.738255          -1113635.986331            -51621.000206
                -4.697987                 0.838926          -1130116.912650            -60742.960970
                -4.697987                 0.939597          -1152031.138767            -71309.205502
                -4.697987                 1.040268          -1173845.433057            -82929.136950
                -4.697987                 1.140940          -1202553.193794            -92995.051043
                -4.697987                 1.241611          -1234758.301537           -114607.898271
                -4.697987                 1.342282          -1268100.407881           -125650.842718
                -4.697987                 1.442953          -1307111.628059           -148620.895915
                -4.697987                 1.543624          -1358698.006904           -177021.624490
                -4.697987                 1.644295          -1411212.824002           -211785.350900
                -4.697987                 1.744966          -1475687.052224           -256005.563313
                -4.697987                 1.845638          -1539291.679589           -307181.877455
                -4.697987                 1.946309          -1630704.756452           -396262.597236
                -4.697987                 2.046980          -1706656.039892           -511613.795858
                -4.697987                 2.147651          -1783029.648344           -668475.516778
                -4.697987                 2.248322          -1800029.520218           -905760.767483
                -4.697987                 2.348993          -1724891.824074          -1152567.130562
                -4.697987                 2.449664          -1545970.975037          -1358743.793882
                -4.697987                 2.550336          -1336568.746954          -1458643.922976
                -4.697987                 2.651007          -1132038.116038          -1502106.934643
                -4.697987                 2.751678           -961744.066583          -1479446.924646
                -4.697987                 2.852349           -824287.630324          -1419799.995062
                -4.697987                 2.953020           -709938.419308          -1360576.921011
                -4.697987                 3.053691           -637745.950914          -1296965.612791
                -4.697987                 3.154362           -581313.907142          -1236723.323762
                -4.697987                 3.255034           -538638.901479          -1179050.069263
                -4.697987                 3.355705           -509211.687885          -1130796.576704
                -4.697987                 3.456376           -495339.971421          -1087609.127083
                -4.697987                 3.557047           -493188.612127          -1046862.580058
                -4.697987                 3.657718           -500081.034737          -1005760.723394
                -4.697987                 3.758389           -514146.549226           -971793.105330
                -4.697987                 3.859060           -536497.945998           -921729.840877
                -4.697987                 3.959732           -557052.034693           -872361.482991
                -4.697987                 4.060403           -586284.075020           -799789.594216
                -4.697987                 4.161074           -602620.313717           -728418.238230
                -4.697987                 4.261745           -606574.899314           -665192.196084
                -4.697987                 4.362416                 0.000000                 0.000000
                -4.697987                 4.463087                 0.000000                 0.000000
                -4.697987                 4.563758                 0.000000                 0.000000
                -4.697987                 4.664430                 0.000000                 0.000000
                -4.697987                 4.765101                 0.000000                 0.000000
                -4.697987                 4.865772                 0.000000                 0.000000
                -4.697987                 4.966443                 0.000000                 0.000000
                -4.597315                -5.000000           -325000.616522            296878.847676
                -4.597315                -4.899329                 0.000000                 0.000000
                -4.597315                -4.798658                 0.000000                 0.000000
                -4.597315                -4.697987                 0.000000                 0.000000
                -4.597315                -4.597315                 0.000000                 0.000000
                -4.597315                -4.496644                 0.000000                 0.000000
                -4.597315                -4.395973                 0.000000                 0.000000
                -4.597315                -4.295302                 0.000000                 0.000000
                -4.597315                -4.194631           -674719.133245            722786.088071
                -4.597315                -4.093960           -668179.801043            788201.082352
                -4.597315                -3.993289           -634506.323179            872586.958290
                -4.597315                -3.892617           -601292.038662            936985.136137
                -4.597315                -3.791946           -560755.840282            983840.795014
                -4.597315                -3.691275           -533693.310668           1013634.279240
                -4.597315                -3.590604           -525205.488188           1036747.171834
                -4.597315                -3.489933           -526927.135238           1064490.672921
                -4.597315                -3.389262           -544276.345441           1097445.335237
                -4.597315                -3.288591           -570981.431463           1131551.947013
                -4.597315                -3.187919           -612247.423407           1174100.347133
                -4.597315                -3.087248           -663650.415176           1212622.188192
                -4.597315                -2.986577           -736023.481798           1258844.649748
                -4.597315                -2.885906           -828119.931150           1302994.501827
                -4.597315                -2.785235           -928536.626339           1322149.539032
                -4.597315                -2.684564          -1069317.473491           1334328.831207
                -4.597315                -2.583893          -1211172.880438           1298007.260333
                -4.597315                -2.483221          -1369722.618405           1226005.656878
                -4.597315                -2.382550          -1496205.158711           1078544.249019
                -4.597315                -2.281879          -1580456.142211            929631.261603
                -4.597315                -2.181208          -1595056.068422            763370.355761
                -4.597315                -2.080537          -1584866.154910            617585.554994
                -4.597315                -1.979866          -1542364.245672            499043.435541
                -4.597315                -1.879195          -1491431.019024            405269.590856
                -4.597315                -1.778523          -1438241.884442            319693.923874
                -4.597315                -1.677852          -1391054.889714            279434.646678
                -4.597315                -1.577181          -1341260.793252            239933.417112
                -4.597315                -1.476510          -1295622.350389            200006.379363
                -4.597315                -1.375839          -1259120.593605            175927.382042
                -4.597315                -1.275168          -1228284.457398            147127.174473
                -4.597315                -1.174497          -1197466.924830            128696.373850
                -4.597315                -1.073826          -1170404.683049            110658.528507
                -4.597315                -0.973154          -1146593.067919             97318.491645
                -4.597315                -0.872483          -1125618.842943             83761.181560
                -4.597315                -0.771812          -1108697.876942             70441.807745
                -4.597315                -0.671141          -1092967.697197             59141.476811
                -4.597315                -0.570470          -1080392.085980             50527.481841
                -4.597315                -0.469799          -1069044.777552             39637.006211
