#Horizontal Tune =       0.9052
#Vertical Tune   =       0.4299
#Field index     =       0.1807
#           s      beta x     alpha x      beta y     alpha y         eta        etap
  1.9000E-01  8.1429E+00  1.1510E-02  1.6067E+01 -1.8866E-02  8.8128E+00 -1.0289E-02
  2.0000E-01  8.1427E+00  1.1892E-02  1.6068E+01 -1.9489E-02  8.8127E+00 -1.0626E-02
  2.1000E-01  8.1425E+00  1.2273E-02  1.6068E+01 -2.0111E-02  8.8126E+00 -1.0962E-02
  2.2000E-01  8.1422E+00  1.2655E-02  1.6068E+01 -2.0734E-02  8.8125E+00 -1.1298E-02
  2.3000E-01  8.1420E+00  1.3036E-02  1.6069E+01 -2.1356E-02  8.8124E+00 -1.1634E-02
  2.4000E-01  8.1417E+00  1.3417E-02  1.6069E+01 -2.1979E-02  8.8123E+00 -1.1970E-02
  2.5000E-01  8.1414E+00  1.3798E-02  1.6070E+01 -2.2602E-02  8.8122E+00 -1.2306E-02
  2.6000E-01  8.1411E+00  1.4179E-02  1.6070E+01 -2.3224E-02  8.8120E+00 -1.2643E-02
  2.7000E-01  8.1408E+00  1.4560E-02  1.6071E+01 -2.3847E-02  8.8119E+00 -1.2979E-02
  2.8000E-01  8.1406E+00  1.4941E-02  1.6071E+01 -2.4469E-02  8.8118E+00 -1.3315E-02
  2.9000E-01  8.1402E+00  1.5322E-02  1.6072E+01 -2.5092E-02  8.8116E+00 -1.3651E-02
  3.0000E-01  8.1399E+00  1.5702E-02  1.6072E+01 -2.5715E-02  8.8115E+00 -1.3987E-02
  3.1000E-01  8.1396E+00  1.6083E-02  1.6073E+01 -2.6337E-02  8.8114E+00 -1.4323E-02
  3.2000E-01  8.1393E+00  1.6463E-02  1.6073E+01 -2.6960E-02  8.8112E+00 -1.4659E-02
  3.3000E-01  8.1390E+00  1.6843E-02  1.6074E+01 -2.7582E-02  8.8111E+00 -1.4995E-02
  3.4000E-01  8.1386E+00  1.7223E-02  1.6074E+01 -2.8205E-02  8.8109E+00 -1.5331E-02
  3.5000E-01  8.1383E+00  1.7603E-02  1.6075E+01 -2.8828E-02  8.8108E+00 -1.5666E-02
  3.6000E-01  8.1379E+00  1.7983E-02  1.6075E+01 -2.9450E-02  8.8106E+00 -1.6002E-02
  3.7000E-01  8.1376E+00  1.8362E-02  1.6076E+01 -3.0073E-02  8.8105E+00 -1.6338E-02
  3.8000E-01  8.1372E+00  1.8742E-02  1.6077E+01 -3.0695E-02  8.8103E+00 -1.6674E-02
  3.9000E-01  8.1368E+00  1.9121E-02  1.6077E+01 -3.1318E-02  8.8101E+00 -1.7010E-02
  4.0000E-01  8.1364E+00  1.9500E-02  1.6078E+01 -3.1941E-02  8.8099E+00 -1.7345E-02
  4.1000E-01  8.1360E+00  1.9879E-02  1.6079E+01 -3.2563E-02  8.8098E+00 -1.7681E-02
  4.2000E-01  8.1356E+00  2.0258E-02  1.6079E+01 -3.3186E-02  8.8096E+00 -1.8017E-02
  4.3000E-01  8.1352E+00  2.0637E-02  1.6080E+01 -3.3808E-02  8.8094E+00 -1.8352E-02
  4.4000E-01  8.1348E+00  2.1016E-02  1.6081E+01 -3.4431E-02  8.8092E+00 -1.8688E-02
  4.5000E-01  8.1344E+00  2.1394E-02  1.6081E+01 -3.5054E-02  8.8090E+00 -1.9023E-02
  4.6000E-01  8.1339E+00  2.1772E-02  1.6082E+01 -3.5676E-02  8.8088E+00 -1.9359E-02
  4.7000E-01  8.1335E+00  2.2150E-02  1.6083E+01 -3.6299E-02  8.8086E+00 -1.9694E-02
  4.8000E-01  8.1331E+00  2.2528E-02  1.6083E+01 -3.6922E-02  8.8084E+00 -2.0030E-02
  4.9000E-01  8.1326E+00  2.2906E-02  1.6084E+01 -3.7544E-02  8.8082E+00 -2.0365E-02
  5.0000E-01  8.1321E+00  2.3283E-02  1.6085E+01 -3.8167E-02  8.8080E+00 -2.0700E-02
  5.1000E-01  8.1317E+00  2.3661E-02  1.6086E+01 -3.8789E-02  8.8078E+00 -2.1036E-02
  5.2000E-01  8.1312E+00  2.4038E-02  1.6086E+01 -3.9412E-02  8.8076E+00 -2.1371E-02
  5.3000E-01  8.1307E+00  2.4415E-02  1.6087E+01 -4.0035E-02  8.8074E+00 -2.1706E-02
  5.4000E-01  8.1302E+00  2.4791E-02  1.6088E+01 -4.0657E-02  8.8072E+00 -2.2041E-02
  5.5000E-01  8.1297E+00  2.5168E-02  1.6089E+01 -4.1280E-02  8.8070E+00 -2.2376E-02
  5.6000E-01  8.1292E+00  2.5544E-02  1.6090E+01 -4.1902E-02  8.8067E+00 -2.2712E-02
  5.7000E-01  8.1287E+00  2.5920E-02  1.6091E+01 -4.2525E-02  8.8065E+00 -2.3047E-02
  5.8000E-01  8.1282E+00  2.6296E-02  1.6091E+01 -4.3148E-02  8.8063E+00 -2.3382E-02
  5.9000E-01  8.1276E+00  2.6672E-02  1.6092E+01 -4.3770E-02  8.8060E+00 -2.3717E-02
  6.0000E-01  8.1271E+00  2.7048E-02  1.6093E+01 -4.4393E-02  8.8058E+00 -2.4051E-02
  6.1000E-01  8.1266E+00  2.7423E-02  1.6094E+01 -4.5015E-02  8.8056E+00 -2.4386E-02
  6.2000E-01  8.1260E+00  2.7798E-02  1.6095E+01 -4.5638E-02  8.8053E+00 -2.4721E-02
  6.3000E-01  8.1254E+00  2.8173E-02  1.6096E+01 -4.6261E-02  8.8051E+00 -2.5056E-02
  6.4000E-01  8.1249E+00  2.8547E-02  1.6097E+01 -4.6883E-02  8.8048E+00 -2.5391E-02
  6.5000E-01  8.1243E+00  2.8922E-02  1.6098E+01 -4.7506E-02  8.8046E+00 -2.5725E-02
  6.6000E-01  8.1237E+00  2.9296E-02  1.6099E+01 -4.8128E-02  8.8043E+00 -2.6060E-02
  6.7000E-01  8.1231E+00  2.9670E-02  1.6100E+01 -4.8751E-02  8.8040E+00 -2.6394E-02
  6.8000E-01  8.1225E+00  3.0044E-02  1.6101E+01 -4.9374E-02  8.8038E+00 -2.6729E-02
  6.9000E-01  8.1219E+00  3.0417E-02  1.6102E+01 -4.9996E-02  8.8035E+00 -2.7063E-02
  7.0000E-01  8.1213E+00  3.0791E-02  1.6103E+01 -5.0619E-02  8.8032E+00 -2.7398E-02
  7.1000E-01  8.1207E+00  3.1164E-02  1.6104E+01 -5.1241E-02  8.8030E+00 -2.7732E-02
  7.2000E-01  8.1201E+00  3.1536E-02  1.6105E+01 -5.1864E-02  8.8027E+00 -2.8066E-02
  7.3000E-01  8.1194E+00  3.1909E-02  1.6106E+01 -5.2487E-02  8.8024E+00 -2.8401E-02
  7.4000E-01  8.1188E+00  3.2281E-02  1.6107E+01 -5.3109E-02  8.8021E+00 -2.8735E-02
  7.5000E-01  8.1181E+00  3.2653E-02  1.6108E+01 -5.3732E-02  8.8018E+00 -2.9069E-02
  7.6000E-01  8.1175E+00  3.3025E-02  1.6109E+01 -5.4355E-02  8.8015E+00 -2.9403E-02
  7.7000E-01  8.1168E+00  3.3396E-02  1.6110E+01 -5.4977E-02  8.8012E+00 -2.9737E-02
  7.8000E-01  8.1162E+00  3.3768E-02  1.6111E+01 -5.5600E-02  8.8009E+00 -3.0071E-02
  7.9000E-01  8.1155E+00  3.4138E-02  1.6112E+01 -5.6222E-02  8.8006E+00 -3.0405E-02
  8.0000E-01  8.1148E+00  3.4509E-02  1.6113E+01 -5.6845E-02  8.8003E+00 -3.0738E-02
  8.1000E-01  8.1141E+00  3.4880E-02  1.6115E+01 -5.7468E-02  8.8000E+00 -3.1072E-02
  8.2000E-01  8.1134E+00  3.5250E-02  1.6116E+01 -5.8090E-02  8.7997E+00 -3.1406E-02
  8.3000E-01  8.1127E+00  3.5620E-02  1.6117E+01 -5.8713E-02  8.7994E+00 -3.1740E-02
  8.4000E-01  8.1120E+00  3.5989E-02  1.6118E+01 -5.9335E-02  8.7991E+00 -3.2073E-02
  8.5000E-01  8.1112E+00  3.6358E-02  1.6119E+01 -5.9958E-02  8.7987E+00 -3.2407E-02
  8.6000E-01  8.1105E+00  3.6727E-02  1.6120E+01 -6.0581E-02  8.7984E+00 -3.2740E-02
  8.7000E-01  8.1098E+00  3.7096E-02  1.6122E+01 -6.1203E-02  8.7981E+00 -3.3073E-02
  8.8000E-01  8.1090E+00  3.7465E-02  1.6123E+01 -6.1826E-02  8.7978E+00 -3.3407E-02
  8.9000E-01  8.1083E+00  3.7833E-02  1.6124E+01 -6.2448E-02  8.7974E+00 -3.3740E-02
  9.0000E-01  8.1075E+00  3.8200E-02  1.6125E+01 -6.3071E-02  8.7971E+00 -3.4073E-02
  9.1000E-01  8.1068E+00  3.8568E-02  1.6127E+01 -6.3694E-02  8.7967E+00 -3.4406E-02
  9.2000E-01  8.1060E+00  3.8935E-02  1.6128E+01 -6.4316E-02  8.7964E+00 -3.4739E-02
  9.3000E-01  8.1052E+00  3.9302E-02  1.6129E+01 -6.4939E-02  8.7960E+00 -3.5072E-02
  9.4000E-01  8.1044E+00  3.9669E-02  1.6131E+01 -6.5561E-02  8.7957E+00 -3.5405E-02
  9.5000E-01  8.1036E+00  4.0035E-02  1.6132E+01 -6.6184E-02  8.7953E+00 -3.5738E-02
  9.6000E-01  8.1028E+00  4.0401E-02  1.6133E+01 -6.6807E-02  8.7950E+00 -3.6071E-02
  9.7000E-01  8.1020E+00  4.0767E-02  1.6135E+01 -6.7429E-02  8.7946E+00 -3.6404E-02
  9.8000E-01  8.1012E+00  4.1132E-02  1.6136E+01 -6.8052E-02  8.7943E+00 -3.6736E-02
  9.9000E-01  8.1003E+00  4.1497E-02  1.6137E+01 -6.8674E-02  8.7939E+00 -3.7069E-02
  1.0000E+00  8.0995E+00  4.1862E-02  1.6139E+01 -6.9297E-02  8.7935E+00 -3.7401E-02
  1.0100E+00  8.0987E+00  4.2226E-02  1.6140E+01 -6.9920E-02  8.7931E+00 -3.7734E-02
  1.0200E+00  8.0978E+00  4.2590E-02  1.6141E+01 -7.0542E-02  8.7928E+00 -3.8066E-02
  1.0300E+00  8.0970E+00  4.2954E-02  1.6143E+01 -7.1165E-02  8.7924E+00 -3.8398E-02
  1.0400E+00  8.0961E+00  4.3317E-02  1.6144E+01 -7.1788E-02  8.7920E+00 -3.8730E-02
  1.0500E+00  8.0952E+00  4.3680E-02  1.6146E+01 -7.2410E-02  8.7916E+00 -3.9063E-02
  1.0600E+00  8.0944E+00  4.4043E-02  1.6147E+01 -7.3033E-02  8.7912E+00 -3.9395E-02
  1.0700E+00  8.0935E+00  4.4405E-02  1.6149E+01 -7.3655E-02  8.7908E+00 -3.9727E-02
  1.0800E+00  8.0926E+00  4.4767E-02  1.6150E+01 -7.4278E-02  8.7904E+00 -4.0058E-02
  1.0900E+00  8.0917E+00  4.5128E-02  1.6152E+01 -7.4901E-02  8.7900E+00 -4.0390E-02
  1.1000E+00  8.0908E+00  4.5490E-02  1.6153E+01 -7.5523E-02  8.7896E+00 -4.0722E-02
  1.1100E+00  8.0899E+00  4.5850E-02  1.6155E+01 -7.6146E-02  8.7892E+00 -4.1053E-02
  1.1200E+00  8.0889E+00  4.6211E-02  1.6156E+01 -7.6768E-02  8.7888E+00 -4.1385E-02
  1.1300E+00  8.0880E+00  4.6571E-02  1.6158E+01 -7.7391E-02  8.7884E+00 -4.1717E-02
  1.1400E+00  8.0871E+00  4.6931E-02  1.6159E+01 -7.8014E-02  8.7879E+00 -4.2048E-02
  1.1500E+00  8.0861E+00  4.7290E-02  1.6161E+01 -7.8636E-02  8.7875E+00 -4.2379E-02
  1.1600E+00  8.0852E+00  4.7649E-02  1.6162E+01 -7.9259E-02  8.7871E+00 -4.2710E-02
  1.1700E+00  8.0842E+00  4.8008E-02  1.6164E+01 -7.9881E-02  8.7867E+00 -4.3042E-02
  1.1800E+00  8.0833E+00  4.8366E-02  1.6166E+01 -8.0504E-02  8.7862E+00 -4.3373E-02
  1.1900E+00  8.0823E+00  4.8724E-02  1.6167E+01 -8.1127E-02  8.7858E+00 -4.3704E-02
  1.2000E+00  8.0813E+00  4.9082E-02  1.6169E+01 -8.1749E-02  8.7854E+00 -4.4034E-02
  1.2100E+00  8.0803E+00  4.9439E-02  1.6170E+01 -8.2372E-02  8.7849E+00 -4.4365E-02
  1.2200E+00  8.0793E+00  4.9795E-02  1.6172E+01 -8.2994E-02  8.7845E+00 -4.4696E-02
  1.2300E+00  8.0783E+00  5.0152E-02  1.6174E+01 -8.3617E-02  8.7840E+00 -4.5027E-02
  1.2400E+00  8.0773E+00  5.0508E-02  1.6175E+01 -8.4240E-02  8.7836E+00 -4.5357E-02
  1.2500E+00  8.0763E+00  5.0863E-02  1.6177E+01 -8.4862E-02  8.7831E+00 -4.5687E-02
  1.2600E+00  8.0753E+00  5.1218E-02  1.6179E+01 -8.5485E-02  8.7827E+00 -4.6018E-02
  1.2700E+00  8.0743E+00  5.1573E-02  1.6181E+01 -8.6107E-02  8.7822E+00 -4.6348E-02
  1.2800E+00  8.0732E+00  5.1927E-02  1.6182E+01 -8.6730E-02  8.7817E+00 -4.6678E-02
  1.2900E+00  8.0722E+00  5.2281E-02  1.6184E+01 -8.7353E-02  8.7813E+00 -4.7008E-02
  1.3000E+00  8.0711E+00  5.2635E-02  1.6186E+01 -8.7975E-02  8.7808E+00 -4.7338E-02
  1.3100E+00  8.0701E+00  5.2988E-02  1.6188E+01 -8.8598E-02  8.7803E+00 -4.7668E-02
  1.3200E+00  8.0690E+00  5.3341E-02  1.6189E+01 -8.9221E-02  8.7798E+00 -4.7998E-02
  1.3300E+00  8.0680E+00  5.3693E-02  1.6191E+01 -8.9843E-02  8.7794E+00 -4.8328E-02
  1.3400E+00  8.0669E+00  5.4045E-02  1.6193E+01 -9.0466E-02  8.7789E+00 -4.8657E-02
  1.3500E+00  8.0658E+00  5.4396E-02  1.6195E+01 -9.1088E-02  8.7784E+00 -4.8987E-02
  1.3600E+00  8.0647E+00  5.4747E-02  1.6197E+01 -9.1711E-02  8.7779E+00 -4.9316E-02
  1.3700E+00  8.0636E+00  5.5098E-02  1.6198E+01 -9.2334E-02  8.7774E+00 -4.9645E-02
  1.3800E+00  8.0625E+00  5.5448E-02  1.6200E+01 -9.2956E-02  8.7769E+00 -4.9975E-02
  1.3900E+00  8.0614E+00  5.5797E-02  1.6202E+01 -9.3579E-02  8.7764E+00 -5.0304E-02
  1.4000E+00  8.0603E+00  5.6146E-02  1.6204E+01 -9.4201E-02  8.7759E+00 -5.0633E-02
  1.4100E+00  8.0591E+00  5.6495E-02  1.6206E+01 -9.4824E-02  8.7754E+00 -5.0962E-02
  1.4200E+00  8.0580E+00  5.6844E-02  1.6208E+01 -9.5447E-02  8.7749E+00 -5.1291E-02
  1.4300E+00  8.0569E+00  5.7191E-02  1.6210E+01 -9.6069E-02  8.7744E+00 -5.1619E-02
  1.4400E+00  8.0557E+00  5.7539E-02  1.6212E+01 -9.6692E-02  8.7738E+00 -5.1948E-02
  1.4500E+00  8.0546E+00  5.7886E-02  1.6214E+01 -9.7314E-02  8.7733E+00 -5.2276E-02
  1.4600E+00  8.0534E+00  5.8232E-02  1.6216E+01 -9.7937E-02  8.7728E+00 -5.2605E-02
  1.4700E+00  8.0522E+00  5.8578E-02  1.6218E+01 -9.8560E-02  8.7723E+00 -5.2933E-02
  1.4800E+00  8.0511E+00  5.8924E-02  1.6219E+01 -9.9182E-02  8.7717E+00 -5.3261E-02
  1.4900E+00  8.0499E+00  5.9269E-02  1.6221E+01 -9.9805E-02  8.7712E+00 -5.3589E-02
  1.5000E+00  8.0487E+00  5.9614E-02  1.6223E+01 -1.0043E-01  8.7707E+00 -5.3917E-02
  1.5100E+00  8.0475E+00  5.9958E-02  1.6226E+01 -1.0105E-01  8.7701E+00 -5.4245E-02
  1.5200E+00  8.0463E+00  6.0302E-02  1.6228E+01 -1.0167E-01  8.7696E+00 -5.4573E-02
  1.5300E+00  8.0451E+00  6.0645E-02  1.6230E+01 -1.0230E-01  8.7690E+00 -5.4901E-02
  1.5400E+00  8.0439E+00  6.0987E-02  1.6232E+01 -1.0292E-01  8.7685E+00 -5.5228E-02
  1.5500E+00  8.0426E+00  6.1330E-02  1.6234E+01 -1.0354E-01  8.7679E+00 -5.5556E-02
  1.5600E+00  8.0414E+00  6.1672E-02  1.6236E+01 -1.0416E-01  8.7674E+00 -5.5883E-02
  1.5700E+00  8.0402E+00  6.2013E-02  1.6238E+01 -1.0479E-01  8.7668E+00 -5.6210E-02
  1.5800E+00  8.0389E+00  6.2354E-02  1.6240E+01 -1.0541E-01  8.7663E+00 -5.6537E-02
  1.5900E+00  8.0377E+00  6.2694E-02  1.6242E+01 -1.0603E-01  8.7657E+00 -5.6864E-02
  1.6000E+00  8.0364E+00  6.3034E-02  1.6244E+01 -1.0665E-01  8.7651E+00 -5.7191E-02
  1.6100E+00  8.0352E+00  6.3373E-02  1.6246E+01 -1.0728E-01  8.7645E+00 -5.7518E-02
  1.6200E+00  8.0339E+00  6.3712E-02  1.6248E+01 -1.0790E-01  8.7640E+00 -5.7845E-02
  1.6300E+00  8.0326E+00  6.4050E-02  1.6251E+01 -1.0852E-01  8.7634E+00 -5.8171E-02
  1.6400E+00  8.0313E+00  6.4388E-02  1.6253E+01 -1.0914E-01  8.7628E+00 -5.8498E-02
  1.6500E+00  8.0300E+00  6.4725E-02  1.6255E+01 -1.0977E-01  8.7622E+00 -5.8824E-02
  1.6600E+00  8.0287E+00  6.5062E-02  1.6257E+01 -1.1039E-01  8.7616E+00 -5.9150E-02
  1.6700E+00  8.0274E+00  6.5398E-02  1.6259E+01 -1.1101E-01  8.7610E+00 -5.9476E-02
  1.6800E+00  8.0261E+00  6.5734E-02  1.6262E+01 -1.1163E-01  8.7604E+00 -5.9802E-02
  1.6900E+00  8.0248E+00  6.6069E-02  1.6264E+01 -1.1226E-01  8.7598E+00 -6.0128E-02
  1.7000E+00  8.0235E+00  6.6404E-02  1.6266E+01 -1.1288E-01  8.7592E+00 -6.0454E-02
  1.7100E+00  8.0222E+00  6.6738E-02  1.6268E+01 -1.1350E-01  8.7586E+00 -6.0779E-02
  1.7200E+00  8.0208E+00  6.7072E-02  1.6271E+01 -1.1412E-01  8.7580E+00 -6.1105E-02
  1.7300E+00  8.0195E+00  6.7405E-02  1.6273E+01 -1.1475E-01  8.7574E+00 -6.1430E-02
  1.7400E+00  8.0181E+00  6.7737E-02  1.6275E+01 -1.1537E-01  8.7568E+00 -6.1755E-02
  1.7500E+00  8.0168E+00  6.8070E-02  1.6278E+01 -1.1599E-01  8.7562E+00 -6.2080E-02
  1.7600E+00  8.0154E+00  6.8401E-02  1.6280E+01 -1.1662E-01  8.7555E+00 -6.2405E-02
  1.7700E+00  8.0140E+00  6.8732E-02  1.6282E+01 -1.1724E-01  8.7549E+00 -6.2730E-02
  1.7800E+00  8.0126E+00  6.9062E-02  1.6285E+01 -1.1786E-01  8.7543E+00 -6.3055E-02
  1.7900E+00  8.0113E+00  6.9392E-02  1.6287E+01 -1.1848E-01  8.7537E+00 -6.3380E-02
  1.8000E+00  8.0099E+00  6.9722E-02  1.6289E+01 -1.1911E-01  8.7530E+00 -6.3704E-02
  1.8100E+00  8.0085E+00  7.0050E-02  1.6292E+01 -1.1973E-01  8.7524E+00 -6.4029E-02
  1.8200E+00  8.0071E+00  7.0379E-02  1.6294E+01 -1.2035E-01  8.7517E+00 -6.4353E-02
  1.8300E+00  8.0057E+00  7.0706E-02  1.6297E+01 -1.2097E-01  8.7511E+00 -6.4677E-02
  1.8400E+00  8.0042E+00  7.1033E-02  1.6299E+01 -1.2160E-01  8.7505E+00 -6.5001E-02
  1.8500E+00  8.0028E+00  7.1360E-02  1.6301E+01 -1.2222E-01  8.7498E+00 -6.5325E-02
  1.8600E+00  8.0014E+00  7.1686E-02  1.6304E+01 -1.2284E-01  8.7491E+00 -6.5649E-02
  1.8700E+00  7.9999E+00  7.2011E-02  1.6306E+01 -1.2346E-01  8.7485E+00 -6.5972E-02
  1.8800E+00  7.9985E+00  7.2336E-02  1.6309E+01 -1.2409E-01  8.7478E+00 -6.6296E-02
  1.8900E+00  7.9971E+00  7.2661E-02  1.6311E+01 -1.2471E-01  8.7472E+00 -6.6619E-02
  1.9000E+00  7.9956E+00  7.2984E-02  1.6314E+01 -1.2533E-01  8.7465E+00 -6.6942E-02
  1.9100E+00  7.9941E+00  7.3307E-02  1.6316E+01 -1.2595E-01  8.7458E+00 -6.7265E-02
  1.9200E+00  7.9927E+00  7.3630E-02  1.6319E+01 -1.2658E-01  8.7451E+00 -6.7588E-02
  1.9300E+00  7.9912E+00  7.3952E-02  1.6321E+01 -1.2720E-01  8.7445E+00 -6.7911E-02
  1.9400E+00  7.9897E+00  7.4273E-02  1.6324E+01 -1.2782E-01  8.7438E+00 -6.8234E-02
  1.9500E+00  7.9882E+00  7.4594E-02  1.6326E+01 -1.2844E-01  8.7431E+00 -6.8556E-02
  1.9600E+00  7.9867E+00  7.4914E-02  1.6329E+01 -1.2907E-01  8.7424E+00 -6.8879E-02
  1.9700E+00  7.9852E+00  7.5234E-02  1.6332E+01 -1.2969E-01  8.7417E+00 -6.9201E-02
  1.9800E+00  7.9837E+00  7.5553E-02  1.6334E+01 -1.3031E-01  8.7410E+00 -6.9523E-02
  1.9900E+00  7.9822E+00  7.5871E-02  1.6337E+01 -1.3094E-01  8.7403E+00 -6.9845E-02
  2.0000E+00  7.9807E+00  7.6189E-02  1.6339E+01 -1.3156E-01  8.7396E+00 -7.0167E-02
  2.0100E+00  7.9792E+00  7.6506E-02  1.6342E+01 -1.3218E-01  8.7389E+00 -7.0489E-02
  2.0200E+00  7.9776E+00  7.6823E-02  1.6345E+01 -1.3280E-01  8.7382E+00 -7.0810E-02
  2.0300E+00  7.9761E+00  7.7139E-02  1.6347E+01 -1.3343E-01  8.7375E+00 -7.1132E-02
  2.0400E+00  7.9745E+00  7.7454E-02  1.6350E+01 -1.3405E-01  8.7368E+00 -7.1453E-02
  2.0500E+00  7.9730E+00  7.7769E-02  1.6353E+01 -1.3467E-01  8.7361E+00 -7.1774E-02
  2.0600E+00  7.9714E+00  7.8083E-02  1.6355E+01 -1.3529E-01  8.7354E+00 -7.2095E-02
  2.0700E+00  7.9699E+00  7.8397E-02  1.6358E+01 -1.3592E-01  8.7346E+00 -7.2416E-02
  2.0800E+00  7.9683E+00  7.8710E-02  1.6361E+01 -1.3654E-01  8.7339E+00 -7.2737E-02
  2.0900E+00  7.9667E+00  7.9022E-02  1.6364E+01 -1.3716E-01  8.7332E+00 -7.3057E-02
  2.1000E+00  7.9651E+00  7.9334E-02  1.6366E+01 -1.3778E-01  8.7325E+00 -7.3378E-02
  2.1100E+00  7.9635E+00  7.9645E-02  1.6369E+01 -1.3841E-01  8.7317E+00 -7.3698E-02
  2.1200E+00  7.9619E+00  7.9955E-02  1.6372E+01 -1.3903E-01  8.7310E+00 -7.4018E-02
  2.1300E+00  7.9603E+00  8.0265E-02  1.6375E+01 -1.3965E-01  8.7302E+00 -7.4338E-02
  2.1400E+00  7.9587E+00  8.0574E-02  1.6378E+01 -1.4027E-01  8.7295E+00 -7.4658E-02
  2.1500E+00  7.9571E+00  8.0883E-02  1.6380E+01 -1.4090E-01  8.7288E+00 -7.4978E-02
  2.1600E+00  7.9555E+00  8.1191E-02  1.6383E+01 -1.4152E-01  8.7280E+00 -7.5297E-02
  2.1700E+00  7.9539E+00  8.1498E-02  1.6386E+01 -1.4214E-01  8.7272E+00 -7.5617E-02
  2.1800E+00  7.9522E+00  8.1804E-02  1.6389E+01 -1.4276E-01  8.7265E+00 -7.5936E-02
  2.1900E+00  7.9506E+00  8.2110E-02  1.6392E+01 -1.4339E-01  8.7257E+00 -7.6255E-02
  2.2000E+00  7.9489E+00  8.2416E-02  1.6395E+01 -1.4401E-01  8.7250E+00 -7.6574E-02
  2.2100E+00  7.9473E+00  8.2720E-02  1.6397E+01 -1.4463E-01  8.7242E+00 -7.6893E-02
  2.2200E+00  7.9456E+00  8.3024E-02  1.6400E+01 -1.4526E-01  8.7234E+00 -7.7212E-02
  2.2300E+00  7.9440E+00  8.3328E-02  1.6403E+01 -1.4588E-01  8.7227E+00 -7.7530E-02
  2.2400E+00  7.9423E+00  8.3630E-02  1.6406E+01 -1.4650E-01  8.7219E+00 -7.7849E-02
  2.2500E+00  7.9406E+00  8.3932E-02  1.6409E+01 -1.4712E-01  8.7211E+00 -7.8167E-02
  2.2600E+00  7.9389E+00  8.4234E-02  1.6412E+01 -1.4775E-01  8.7203E+00 -7.8485E-02
  2.2700E+00  7.9373E+00  8.4534E-02  1.6415E+01 -1.4837E-01  8.7195E+00 -7.8803E-02
  2.2800E+00  7.9356E+00  8.4834E-02  1.6418E+01 -1.4899E-01  8.7187E+00 -7.9120E-02
  2.2900E+00  7.9339E+00  8.5134E-02  1.6421E+01 -1.4961E-01  8.7179E+00 -7.9438E-02
  2.3000E+00  7.9322E+00  8.5432E-02  1.6424E+01 -1.5024E-01  8.7171E+00 -7.9755E-02
  2.3100E+00  7.9305E+00  8.5730E-02  1.6427E+01 -1.5086E-01  8.7163E+00 -8.0073E-02
  2.3200E+00  7.9287E+00  8.6028E-02  1.6430E+01 -1.5148E-01  8.7155E+00 -8.0390E-02
  2.3300E+00  7.9270E+00  8.6324E-02  1.6433E+01 -1.5210E-01  8.7147E+00 -8.0707E-02
